6868179,19784692,11SEP2017:12:11:41
6642729,19784791,11SEP2017:12:13:19
6868530,19784862,11SEP2017:12:14:38
6868690,19784864,11SEP2017:12:14:39
4517983,19784896,11SEP2017:12:15:07
6868743,19785401,11SEP2017:12:24:15
6868029,19785596,11SEP2017:12:27:52
3156052,19785648,11SEP2017:12:28:41
6868819,19785658,11SEP2017:12:28:51
1723166,19785810,11SEP2017:12:31:32
6868894,19785870,11SEP2017:12:32:42
6868754,19785968,11SEP2017:12:34:20
1440230,19786129,11SEP2017:12:37:28
6864933,19786197,11SEP2017:12:38:34
6868155,19786365,11SEP2017:12:41:29
2433908,19786575,11SEP2017:12:45:21
3973495,19786597,11SEP2017:12:45:42
6869101,19786645,11SEP2017:12:46:37
6869096,19786717,11SEP2017:12:48:01
5492455,19786759,11SEP2017:12:48:40
2810625,19786862,11SEP2017:12:50:17
6869240,19786916,11SEP2017:12:51:14
4898416,19786950,11SEP2017:12:51:46
5434201,19786988,11SEP2017:12:52:27
6869144,19787094,11SEP2017:12:54:07
6869262,19787110,11SEP2017:12:54:19
6869278,19787130,11SEP2017:12:54:36
5655488,19787180,11SEP2017:12:55:24
6869242,19787194,11SEP2017:12:55:35
6869301,19787284,11SEP2017:12:57:23
6439964,19787654,11SEP2017:13:03:13
6801506,19787697,11SEP2017:13:04:09
6869348,19787745,11SEP2017:13:05:07
6733650,19787918,11SEP2017:13:07:55
6869495,19787972,11SEP2017:13:08:47
4094874,19788035,11SEP2017:13:09:52
3894734,19788036,11SEP2017:13:09:53
6869614,19788075,11SEP2017:13:10:32
6869374,19788120,11SEP2017:13:11:15
6869521,19788375,11SEP2017:13:15:40
6869379,19788397,11SEP2017:13:16:07
1914313,19788525,11SEP2017:13:18:14
4114148,19788536,11SEP2017:13:18:31
6869684,19788625,11SEP2017:13:20:05
6869687,19788741,11SEP2017:13:22:26
6868459,19789029,11SEP2017:13:27:30
6790410,19789153,11SEP2017:13:29:32
6858337,19789227,11SEP2017:13:30:59
6707185,19789269,11SEP2017:13:31:46
6869841,19789303,11SEP2017:13:32:17
6307660,19789564,11SEP2017:13:37:10
6870093,19789570,11SEP2017:13:37:24
6831206,19789621,11SEP2017:13:38:18
5688147,19789709,11SEP2017:13:39:38
6869039,19789759,11SEP2017:13:40:27
6869771,19789770,11SEP2017:13:40:35
6870149,19789797,11SEP2017:13:41:03
3000827,19790016,11SEP2017:13:44:58
6840528,19790029,11SEP2017:13:45:18
6870221,19790034,11SEP2017:13:45:24
6866136,19790041,11SEP2017:13:45:32
607497,19790751,11SEP2017:13:57:07
3401037,19790963,11SEP2017:14:00:08
6870659,19791011,11SEP2017:14:00:45
3242722,19791054,11SEP2017:14:01:35
3697466,19791102,11SEP2017:14:02:15
6870589,19791314,11SEP2017:14:06:20
1596798,19791352,11SEP2017:14:06:50
2032670,19791480,11SEP2017:14:08:49
4423316,19791512,11SEP2017:14:09:18
4438698,19791593,11SEP2017:14:10:34
600944,19791636,11SEP2017:14:11:19
1589101,19791689,11SEP2017:14:12:07
2575136,19791902,11SEP2017:14:15:17
6870880,19791939,11SEP2017:14:15:48
6867267,19792297,11SEP2017:14:21:38
5047248,19792344,11SEP2017:14:22:15
6598289,19792369,11SEP2017:14:22:51
6870991,19792383,11SEP2017:14:23:06
2546835,19792487,11SEP2017:14:24:37
6871060,19792934,11SEP2017:14:32:01
6871099,19792967,11SEP2017:14:32:41
4257538,19793166,11SEP2017:14:36:03
3622173,19793175,11SEP2017:14:36:27
6871145,19793197,11SEP2017:14:36:51
5588088,19793233,11SEP2017:14:37:32
6871180,19793255,11SEP2017:14:37:50
5469439,19793283,11SEP2017:14:38:22
3646140,19793358,11SEP2017:14:39:26
4553018,19793371,11SEP2017:14:39:34
6871428,19793411,11SEP2017:14:40:15
2677679,19793505,11SEP2017:14:41:58
6652074,19793586,11SEP2017:14:43:26
563399,19793593,11SEP2017:14:43:34
6418027,19793745,11SEP2017:14:46:13
5268713,19793778,11SEP2017:14:46:49
5144367,19793806,11SEP2017:14:47:14
2311372,19793834,11SEP2017:14:47:44
4577753,19794121,11SEP2017:14:52:33
4515464,19794202,11SEP2017:14:53:49
3029815,19794209,11SEP2017:14:53:57
6869608,19794228,11SEP2017:14:54:11
2827962,19794342,11SEP2017:14:55:55
6871079,19794420,11SEP2017:14:57:06
4372639,19794423,11SEP2017:14:57:08
2381840,19794472,11SEP2017:14:58:00
360326,19794620,11SEP2017:15:00:32
4344895,19794628,11SEP2017:15:00:47
5840012,19794632,11SEP2017:15:00:55
2001040,19794854,11SEP2017:15:04:27
3684114,19794903,11SEP2017:15:05:31
2370630,19795026,11SEP2017:15:07:47
6852229,19795089,11SEP2017:15:08:39
1726352,19795154,11SEP2017:15:09:35
3472466,19795320,11SEP2017:15:12:12
6471597,19795736,11SEP2017:15:19:03
6871802,19795738,11SEP2017:15:19:06
927376,19795757,11SEP2017:15:19:31
6298229,19795807,11SEP2017:15:20:15
2666804,19795817,11SEP2017:15:20:24
942505,19795850,11SEP2017:15:20:53
6773087,19795857,11SEP2017:15:21:00
6871844,19796232,11SEP2017:15:27:52
5397892,19796420,11SEP2017:15:30:34
6582862,19796452,11SEP2017:15:30:59
6872312,19796689,11SEP2017:15:35:10
6793499,19796731,11SEP2017:15:35:53
5475849,19796878,11SEP2017:15:38:37
6870623,19797117,11SEP2017:15:43:10
6872206,19797271,11SEP2017:15:46:00
6872250,19797309,11SEP2017:15:46:41
3206984,19797390,11SEP2017:15:48:10
1466033,19797430,11SEP2017:15:48:54
6872598,19797523,11SEP2017:15:50:29
6872011,19797625,11SEP2017:15:52:04
2327277,19797696,11SEP2017:15:53:09
6872666,19797771,11SEP2017:15:54:33
6140116,19797902,11SEP2017:15:56:48
1742721,19798185,11SEP2017:16:01:38
2224564,19798258,11SEP2017:16:03:06
3903962,19798361,11SEP2017:16:05:05
6872603,19798393,11SEP2017:16:05:43
6872787,19798429,11SEP2017:16:06:19
6822189,19798533,11SEP2017:16:08:21
6872705,19798611,11SEP2017:16:09:53
6871916,19798795,11SEP2017:16:13:27
2074592,19798808,11SEP2017:16:13:38
6873119,19798894,11SEP2017:16:15:16
6870992,19799061,11SEP2017:16:17:47
4833575,19799087,11SEP2017:16:18:14
190205,19799115,11SEP2017:16:18:44
6801063,19799135,11SEP2017:16:19:02
6873188,19799204,11SEP2017:16:20:17
6872901,19799213,11SEP2017:16:20:25
5231131,19799335,11SEP2017:16:22:14
1717342,19799380,11SEP2017:16:23:08
5961713,19799509,11SEP2017:16:25:09
6872915,19799548,11SEP2017:16:25:57
6795883,19799713,11SEP2017:16:28:41
6873039,19799749,11SEP2017:16:29:24
6873266,19799758,11SEP2017:16:29:38
6873366,19799795,11SEP2017:16:30:18
6873267,19799927,11SEP2017:16:32:52
6873251,19800016,11SEP2017:16:34:37
6873297,19800047,11SEP2017:16:35:24
1311608,19800203,11SEP2017:16:38:19
6873493,19800819,11SEP2017:16:48:55
6873675,19801372,11SEP2017:16:58:36
321437,19801376,11SEP2017:16:58:41
567222,19801558,11SEP2017:17:02:21
6873776,19801601,11SEP2017:17:03:15
6118391,19801620,11SEP2017:17:03:39
3090842,19801644,11SEP2017:17:04:13
6149529,19801672,11SEP2017:17:04:44
6873810,19801731,11SEP2017:17:05:35
6873934,19801845,11SEP2017:17:07:21
6872654,19801912,11SEP2017:17:08:26
2445754,19802105,11SEP2017:17:11:33
6873134,19802211,11SEP2017:17:13:55
6873876,19802287,11SEP2017:17:15:07
4924898,19802309,11SEP2017:17:15:24
6751286,19802495,11SEP2017:17:18:56
2107800,19802515,11SEP2017:17:19:11
2865141,19802524,11SEP2017:17:19:18
4791816,19802571,11SEP2017:17:20:19
3916437,19802840,11SEP2017:17:25:44
6658144,19802927,11SEP2017:17:27:32
505015,19803055,11SEP2017:17:29:54
6873916,19803203,11SEP2017:17:32:46
4393831,19803277,11SEP2017:17:34:04
6862168,19803317,11SEP2017:17:35:03
6874443,19803466,11SEP2017:17:37:39
6874416,19803504,11SEP2017:17:38:20
5554011,19803688,11SEP2017:17:42:06
6874513,19804109,11SEP2017:17:50:30
6874614,19804202,11SEP2017:17:52:17
6087923,19804446,11SEP2017:17:57:20
5749825,19804466,11SEP2017:17:57:54
623359,19804594,11SEP2017:18:00:15
4102474,19805581,11SEP2017:18:18:54
6075501,19805751,11SEP2017:18:21:47
6300957,19805793,11SEP2017:18:22:36
3934132,19805806,11SEP2017:18:22:52
6875039,19805877,11SEP2017:18:24:25
6479925,19806167,11SEP2017:18:29:10
6875182,19806440,11SEP2017:18:33:41
6872402,19806681,11SEP2017:18:37:54
6874987,19807109,11SEP2017:18:46:03
3277352,19807218,11SEP2017:18:48:19
6858987,19807256,11SEP2017:18:49:18
1937100,19807261,11SEP2017:18:49:26
6350589,19807404,11SEP2017:18:52:11
2462454,19807467,11SEP2017:18:53:21
6173750,19807617,11SEP2017:18:56:17
6875643,19807744,11SEP2017:18:58:49
1879648,19807808,11SEP2017:19:00:36
6873142,19807852,11SEP2017:19:01:22
1724094,19807877,11SEP2017:19:01:59
6855232,19807887,11SEP2017:19:02:13
2986699,19807926,11SEP2017:19:02:54
4418730,19807994,11SEP2017:19:04:23
6875692,19808042,11SEP2017:19:05:26
5634687,19808184,11SEP2017:19:08:29
6875720,19808210,11SEP2017:19:08:59
3955946,19808811,11SEP2017:19:22:11
5237028,19809125,11SEP2017:19:29:28
3664373,19809241,11SEP2017:19:32:02
6876074,19809332,11SEP2017:19:34:14
6762086,19809532,11SEP2017:19:39:08
5100489,19809578,11SEP2017:19:40:19
4082434,19809646,11SEP2017:19:41:52
3640516,19809797,11SEP2017:19:45:33
5993683,19810019,11SEP2017:19:51:10
6855100,19810059,11SEP2017:19:52:01
6216171,19810175,11SEP2017:19:55:12
6277774,19810265,11SEP2017:19:56:58
3702622,19810458,11SEP2017:20:01:53
6868662,19810501,11SEP2017:20:02:46
6876522,19810600,11SEP2017:20:05:14
6876530,19810994,11SEP2017:20:14:45
6876477,19811124,11SEP2017:20:18:17
2396655,19811256,11SEP2017:20:21:32
5470916,19811408,11SEP2017:20:25:01
6876504,19811485,11SEP2017:20:26:42
6876674,19811735,11SEP2017:20:32:55
6876720,19811802,11SEP2017:20:34:30
3340087,19811832,11SEP2017:20:35:16
4738661,19811852,11SEP2017:20:35:43
6876311,19811877,11SEP2017:20:36:14
6876526,19812189,11SEP2017:20:44:46
6792099,19812210,11SEP2017:20:45:26
6813044,19812308,11SEP2017:20:48:08
6876919,19812384,11SEP2017:20:50:01
6877031,19812390,11SEP2017:20:50:13
6876685,19812402,11SEP2017:20:50:41
6876195,19812481,11SEP2017:20:52:41
6865911,19812522,11SEP2017:20:53:51
6867621,19812828,11SEP2017:21:01:23
2981099,19813107,11SEP2017:21:08:33
3783231,19813139,11SEP2017:21:09:28
6816554,19813379,11SEP2017:21:16:00
3245814,19813423,11SEP2017:21:17:22
6877243,19813484,11SEP2017:21:18:58
3022988,19813518,11SEP2017:21:19:59
6877380,19813564,11SEP2017:21:21:08
5995075,19813579,11SEP2017:21:21:38
5273300,19813770,11SEP2017:21:26:31
3499114,19813796,11SEP2017:21:27:19
2454295,19813819,11SEP2017:21:27:49
6255087,19813835,11SEP2017:21:28:08
777941,19813838,11SEP2017:21:28:10
6877430,19813974,11SEP2017:21:31:33
288376,19814351,11SEP2017:21:43:03
3362525,19814358,11SEP2017:21:43:09
455121,19814424,11SEP2017:21:44:56
6877034,19814478,11SEP2017:21:46:16
1902426,19814523,11SEP2017:21:47:21
4888341,19814578,11SEP2017:21:48:50
6549889,19814953,11SEP2017:21:58:48
6877879,19815160,11SEP2017:22:05:15
6877887,19815209,11SEP2017:22:06:21
6278362,19815239,11SEP2017:22:07:16
4193954,19815246,11SEP2017:22:07:25
4696637,19815307,11SEP2017:22:09:04
6816937,19815441,11SEP2017:22:13:00
6863757,19815592,11SEP2017:22:17:10
2597699,19815615,11SEP2017:22:17:47
1974373,19815762,11SEP2017:22:22:24
6622860,19816038,11SEP2017:22:30:08
6589419,19816049,11SEP2017:22:30:21
6875278,19816290,11SEP2017:22:37:30
4544770,19816563,11SEP2017:22:45:47
6877625,19816845,11SEP2017:22:54:31
6878323,19816979,11SEP2017:22:58:51
1499726,19817038,11SEP2017:23:01:06
5956507,19817368,11SEP2017:23:12:07
6878412,19817633,11SEP2017:23:20:47
6352314,19817871,11SEP2017:23:28:09
940937,19818090,11SEP2017:23:35:40
5547376,19818162,11SEP2017:23:37:49
6878745,19818346,11SEP2017:23:44:12
6878717,19818421,11SEP2017:23:46:26
3943207,19818532,11SEP2017:23:50:04
3260135,19818563,11SEP2017:23:51:00
1916211,19818643,11SEP2017:23:53:41
2233744,19818708,11SEP2017:23:56:19
6878925,19818828,12SEP2017:00:00:23
1761985,19818934,12SEP2017:00:04:34
4358596,19819073,12SEP2017:00:08:21
6878981,19819119,12SEP2017:00:10:02
6878950,19819122,12SEP2017:00:10:08
6879064,19819242,12SEP2017:00:14:19
6539083,19819287,12SEP2017:00:16:06
6828536,19819384,12SEP2017:00:19:41
3608593,19819562,12SEP2017:00:26:25
5922696,19819752,12SEP2017:00:34:51
5444453,19819822,12SEP2017:00:38:13
6879268,19819928,12SEP2017:00:43:24
1816203,19820026,12SEP2017:00:48:38
6879305,19820093,12SEP2017:00:52:12
1455221,19820215,12SEP2017:00:58:00
5450584,19820287,12SEP2017:01:02:18
2617464,19820399,12SEP2017:01:08:55
6879199,19820428,12SEP2017:01:10:51
6412753,19820489,12SEP2017:01:13:49
6446620,19820605,12SEP2017:01:19:35
5605685,19820709,12SEP2017:01:24:43
6879634,19820862,12SEP2017:01:32:06
3739204,19821119,12SEP2017:01:46:50
5350838,19821293,12SEP2017:01:57:35
3978316,19821327,12SEP2017:01:59:52
4025238,19821396,12SEP2017:02:03:27
6879717,19821493,12SEP2017:02:09:50
3804497,19821597,12SEP2017:02:16:59
5856921,19821865,12SEP2017:02:35:59
2280529,19821960,12SEP2017:02:44:36
6879938,19821963,12SEP2017:02:45:04
6031053,19822057,12SEP2017:02:51:02
1560794,19822066,12SEP2017:02:51:54
6879962,19822094,12SEP2017:02:53:40
4137975,19822107,12SEP2017:02:54:34
711786,19822249,12SEP2017:03:05:39
6880018,19822261,12SEP2017:03:06:42
6880023,19822310,12SEP2017:03:11:25
1189653,19822554,12SEP2017:03:31:01
3916226,19822577,12SEP2017:03:32:55
1488091,19822783,12SEP2017:03:51:01
6880266,19823030,12SEP2017:04:16:25
4566082,19823129,12SEP2017:04:26:08
3983377,19823481,12SEP2017:05:01:08
6880482,19824045,12SEP2017:05:58:02
5790378,19824055,12SEP2017:05:58:36
6878236,19824284,12SEP2017:06:15:39
6879409,19824812,12SEP2017:06:49:42
6880641,19824871,12SEP2017:06:53:10
6880563,19824930,12SEP2017:06:56:57
5867677,19825049,12SEP2017:07:03:17
6880727,19825230,12SEP2017:07:11:20
6731539,19825567,12SEP2017:07:24:54
6880784,19825744,12SEP2017:07:30:55
6872115,19826040,12SEP2017:07:41:13
2062481,19826052,12SEP2017:07:41:31
6613776,19826595,12SEP2017:07:59:57
3150108,19826604,12SEP2017:08:00:09
3666793,19826850,12SEP2017:08:07:11
6881010,19826870,12SEP2017:08:07:45
5874629,19826976,12SEP2017:08:10:32
6881038,19827050,12SEP2017:08:12:12
6872236,19827116,12SEP2017:08:13:52
6757073,19827132,12SEP2017:08:14:20
6881092,19827387,12SEP2017:08:21:01
2300794,19827678,12SEP2017:08:29:00
2688936,19827719,12SEP2017:08:30:24
6145373,19827725,12SEP2017:08:30:31
346736,19827785,12SEP2017:08:31:54
6413859,19828041,12SEP2017:08:38:43
6881228,19828164,12SEP2017:08:41:57
2228147,19828232,12SEP2017:08:43:15
2383645,19828301,12SEP2017:08:45:23
2443411,19828577,12SEP2017:08:52:20
1901397,19828683,12SEP2017:08:54:54
6880104,19828872,12SEP2017:08:59:12
6881376,19828960,12SEP2017:09:01:20
6881504,19829034,12SEP2017:09:03:07
6881432,19829054,12SEP2017:09:03:28
6881124,19829185,12SEP2017:09:06:37
2462273,19829229,12SEP2017:09:07:36
5228721,19829233,12SEP2017:09:07:46
6881658,19829447,12SEP2017:09:11:52
6881638,19829619,12SEP2017:09:15:19
1038884,19829626,12SEP2017:09:15:29
6879201,19829717,12SEP2017:09:17:29
2194879,19829924,12SEP2017:09:21:33
2528185,19829965,12SEP2017:09:22:45
6881698,19829980,12SEP2017:09:23:03
3529516,19829996,12SEP2017:09:23:29
2887649,19830206,12SEP2017:09:27:51
3995125,19830246,12SEP2017:09:28:34
6831848,19830379,12SEP2017:09:31:54
2715824,19830806,12SEP2017:09:40:37
2474040,19830843,12SEP2017:09:41:24
6881877,19830956,12SEP2017:09:43:42
1719861,19830998,12SEP2017:09:44:43
6881993,19831009,12SEP2017:09:44:55
6871980,19831080,12SEP2017:09:46:23
6035430,19831130,12SEP2017:09:47:10
2044108,19831153,12SEP2017:09:47:35
3057505,19831311,12SEP2017:09:50:51
6688306,19831416,12SEP2017:09:53:04
2168126,19831431,12SEP2017:09:53:29
6869011,19831500,12SEP2017:09:54:32
963889,19831597,12SEP2017:09:56:39
6882181,19831678,12SEP2017:09:58:22
4893239,19831802,12SEP2017:10:00:45
6881951,19831833,12SEP2017:10:01:30
6303553,19832163,12SEP2017:10:07:33
1252524,19832205,12SEP2017:10:08:20
5369141,19832244,12SEP2017:10:08:56
6882317,19832415,12SEP2017:10:11:33
6882084,19832456,12SEP2017:10:12:08
2383032,19832631,12SEP2017:10:14:55
6641642,19832822,12SEP2017:10:18:09
4030482,19832900,12SEP2017:10:19:12
6594921,19832999,12SEP2017:10:20:36
6880934,19833256,12SEP2017:10:24:27
6882240,19833298,12SEP2017:10:24:57
6882891,19833362,12SEP2017:10:25:56
5083231,19833588,12SEP2017:10:29:34
5621716,19833616,12SEP2017:10:30:02
6882800,19833644,12SEP2017:10:30:24
6593593,19833691,12SEP2017:10:31:07
2287682,19833880,12SEP2017:10:33:58
4726093,19834057,12SEP2017:10:36:47
5809662,19834122,12SEP2017:10:38:04
6537416,19834253,12SEP2017:10:40:15
2315321,19834274,12SEP2017:10:40:45
6853508,19834423,12SEP2017:10:43:02
1088872,19834585,12SEP2017:10:45:32
3671611,19834675,12SEP2017:10:46:40
6879451,19834711,12SEP2017:10:47:10
5207045,19834789,12SEP2017:10:48:26
5740286,19834831,12SEP2017:10:48:52
3130150,19834891,12SEP2017:10:49:49
2373326,19834912,12SEP2017:10:50:08
6883371,19835732,12SEP2017:11:01:53
4267154,19835922,12SEP2017:11:04:32
3329623,19835955,12SEP2017:11:05:01
1861167,19836121,12SEP2017:11:07:26
6883402,19836196,12SEP2017:11:08:29
3479015,19836289,12SEP2017:11:10:02
6883428,19836453,12SEP2017:11:12:35
6021353,19836532,12SEP2017:11:13:48
6874796,19836568,12SEP2017:11:14:27
6883323,19836715,12SEP2017:11:16:32
6852927,19836789,12SEP2017:11:17:21
5225624,19837051,12SEP2017:11:21:08
3468896,19837098,12SEP2017:11:21:48
4733969,19837218,12SEP2017:11:23:34
6883843,19837318,12SEP2017:11:25:17
6883631,19837392,12SEP2017:11:26:38
3522176,19837533,12SEP2017:11:28:39
1136560,19837621,12SEP2017:11:30:02
1112416,19837920,12SEP2017:11:34:49
6883900,19838025,12SEP2017:11:36:43
6633704,19838087,12SEP2017:11:37:50
6883962,19838115,12SEP2017:11:38:17
6883815,19838149,12SEP2017:11:38:43
6884068,19838185,12SEP2017:11:39:11
6883876,19838257,12SEP2017:11:40:20
2858562,19838280,12SEP2017:11:40:33
6690629,19838358,12SEP2017:11:41:49
6883667,19838380,12SEP2017:11:42:21
6882867,19838488,12SEP2017:11:43:40
3532913,19838829,12SEP2017:11:48:26
6884149,19838839,12SEP2017:11:48:33
6550718,19838915,12SEP2017:11:49:29
6167482,19838931,12SEP2017:11:49:43
6884123,19839004,12SEP2017:11:50:46
4420570,19839400,12SEP2017:11:56:32
6351954,19839533,12SEP2017:11:58:17
1503007,19839554,12SEP2017:11:58:32
6854709,19839669,12SEP2017:12:00:35
3679487,19839766,12SEP2017:12:02:21
1932746,19839822,12SEP2017:12:03:12
6598717,19839828,12SEP2017:12:03:15
6884425,19839949,12SEP2017:12:04:53
6884356,19840323,12SEP2017:12:10:51
6884579,19840345,12SEP2017:12:11:09
6882137,19840350,12SEP2017:12:11:12
872151,19840454,12SEP2017:12:12:56
6121514,19840621,12SEP2017:12:15:31
3906948,19840893,12SEP2017:12:19:42
6884563,19840897,12SEP2017:12:19:48
5422628,19841033,12SEP2017:12:22:07
6658269,19841158,12SEP2017:12:24:15
2623720,19841237,12SEP2017:12:25:31
3305344,19841396,12SEP2017:12:27:53
4067930,19841421,12SEP2017:12:28:06
5284736,19841453,12SEP2017:12:28:40
6883558,19841834,12SEP2017:12:34:45
2203232,19841866,12SEP2017:12:35:13
3337260,19841895,12SEP2017:12:35:44
3996381,19841992,12SEP2017:12:37:20
1141289,19842327,12SEP2017:12:42:24
4312711,19842344,12SEP2017:12:42:42
6885063,19842461,12SEP2017:12:44:22
6885255,19842478,12SEP2017:12:44:44
6882389,19842635,12SEP2017:12:47:42
6883031,19842667,12SEP2017:12:48:08
6885105,19842764,12SEP2017:12:49:46
5691609,19842765,12SEP2017:12:49:47
2096521,19842946,12SEP2017:12:52:41
6885205,19843001,12SEP2017:12:53:28
4940631,19843307,12SEP2017:12:59:05
3639458,19843449,12SEP2017:13:01:34
6885441,19843494,12SEP2017:13:02:20
6885227,19843566,12SEP2017:13:03:25
6885454,19843570,12SEP2017:13:03:29
5495387,19843579,12SEP2017:13:03:35
5916535,19843735,12SEP2017:13:06:06
6879049,19843896,12SEP2017:13:08:45
2250897,19844257,12SEP2017:13:14:34
6885410,19844327,12SEP2017:13:15:49
6876668,19844379,12SEP2017:13:16:32
5822101,19844400,12SEP2017:13:16:57
1946759,19844415,12SEP2017:13:17:14
284600,19844578,12SEP2017:13:20:00
2064477,19844653,12SEP2017:13:21:14
6864656,19844840,12SEP2017:13:24:06
6885748,19845071,12SEP2017:13:27:51
6809349,19845186,12SEP2017:13:29:53
3159619,19845191,12SEP2017:13:29:57
5059924,19845215,12SEP2017:13:30:14
6885802,19845281,12SEP2017:13:31:24
2833803,19845325,12SEP2017:13:32:11
3671595,19845416,12SEP2017:13:33:32
6885920,19845545,12SEP2017:13:35:40
